State_Num,County_Num,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Yearly_Precip
1,83,5.093571428571429,5.046190476190477,5.891031746031746,4.811428571428571,4.527777777777778,4.157539682539682,4.488333333333333,3.630714285714286,3.2318253968253967,3.139920634920635,4.1188095238095235,5.540634920634921,53.67777777777778
1,85,4.755158730158731,5.159126984126984,5.9406349206349205,4.530714285714286,3.8643650793650792,4.127380952380952,5.023412698412699,4.183095238095238,3.4525396825396824,2.4856349206349204,3.4517460317460316,4.810634920634921,51.784444444444446
1,87,4.651190476190476,5.135634920634921,6.044603174603175,4.448095238095238,3.6789682539682538,4.0216666666666665,5.138571428571429,4.108650793650794,3.247301587301587,2.475952380952381,3.506031746031746,4.925634920634921,51.38230158730158
1,89,5.195079365079365,5.051111111111111,5.951428571428571,4.879126984126984,4.451825396825397,4.307380952380952,4.731111111111111,3.760079365079365,3.346111111111111,3.102777777777778,4.193333333333333,5.380396825396826,54.349761904761905
1,91,5.105555555555555,5.313095238095238,6.065476190476191,4.754047619047619,4.147619047619048,4.137539682539683,5.1161111111111115,4.1473015873015875,3.261904761904762,2.57015873015873,3.6523809523809523,5.152380952380953,53.42357142857143
1,93,5.4475396825396825,5.307222222222222,6.173650793650793,5.236984126984127,4.5901587301587305,4.141111111111111,4.948412698412699,3.9284920634920635,3.3016666666666667,3.0834126984126984,4.202936507936508,5.587539682539682,55.94912698412699
1,95,5.34,5.080634920634921,6.1154761904761905,4.949047619047619,4.282380952380953,4.156746031746032,4.736666666666666,3.9805555555555556,3.4674603174603176,3.0695238095238095,3.9556349206349206,5.158412698412699,54.292539682539676
1,97,4.880158730158731,5.012222222222222,6.017936507936508,4.916031746031746,4.668412698412698,5.772222222222222,7.394285714285714,6.238968253968254,5.391190476190476,3.188253968253968,3.6865873015873016,5.122936507936508,62.289206349206346
1,99,5.0407142857142855,5.262142857142857,6.015238095238095,4.755158730158731,4.353095238095238,4.895873015873016,5.911269841269841,5.001666666666667,3.895079365079365,2.662857142857143,3.6688095238095237,5.155317460317461,56.617222222222225
1,101,4.6853968253968254,5.112222222222222,5.955793650793651,4.437460317460317,3.7746031746031745,4.215238095238095,5.053174603174603,4.210714285714285,3.3954761904761903,2.447936507936508,3.479285714285714,4.790952380952381,51.55825396825397
1,103,5.15452380952381,5.030079365079365,5.912619047619048,4.896746031746032,4.420873015873016,4.221746031746032,4.628095238095238,3.720793650793651,3.3185714285714285,3.0715873015873014,4.109047619047619,5.234285714285714,53.71896825396825
1,105,5.085952380952381,5.333333333333333,6.022142857142857,4.859047619047619,4.005079365079365,4.053571428571429,5.033492063492064,4.027301587301587,3.2257142857142855,2.563968253968254,3.545714285714286,5.110079365079365,52.865396825396815
1,107,5.292698412698413,5.23515873015873,5.7988888888888885,5.094920634920635,4.232222222222222,3.9546031746031747,4.859761904761905,3.8148412698412697,3.1313492063492063,2.9194444444444443,3.963968253968254,5.071428571428571,53.36928571428571
1,109,4.795079365079365,5.166825396825397,6.092936507936508,4.51468253968254,3.850873015873016,4.358333333333333,5.660238095238095,4.658492063492064,3.686825396825397,2.6034920634920633,3.5646825396825395,4.922936507936508,53.87539682539682
1,111,5.1853968253968254,5.333571428571428,6.187619047619048,4.851746031746032,3.9902380952380954,4.322301587301587,5.253412698412698,4.207222222222223,3.309761904761905,2.821111111111111,3.671031746031746,5.068809523809524,54.20222222222222
1,113,4.518095238095238,4.9245238095238095,5.562619047619048,4.249444444444444,3.5599206349206347,3.8002380952380954,5.361269841269841,4.267777777777778,3.14,2.3907142857142856,3.2172222222222224,4.6784920634920635,49.67031746031747
1,115,5.317619047619048,5.336825396825397,6.223253968253968,4.926984126984127,4.239126984126984,4.11968253968254,4.846984126984127,4.153492063492063,3.636587301587302,2.934285714285714,3.719920634920635,5.23484126984127,54.68960317460317
1,117,5.192619047619048,5.277380952380953,6.191507936507937,4.848333333333334,4.140873015873016,4.2723015873015875,5.114206349206349,4.329126984126984,3.442222222222222,2.8493650793650795,3.7525396825396826,4.986269841269841,54.396746031746034
1,119,5.255079365079365,5.359920634920635,5.957698412698413,5.02,4.119603174603174,3.9945238095238094,5.123968253968254,3.9516666666666667,3.166746031746032,2.6646825396825395,3.7754761904761907,5.185952380952381,53.57531746031746
1,121,5.105555555555555,5.245952380952381,6.126666666666667,4.836666666666667,4.02952380952381,4.243095238095238,4.957777777777777,4.116904761904762,3.344603174603175,2.7568253968253966,3.6663492063492065,4.932142857142857,53.36206349206349
1,123,5.04936507936508,5.351269841269842,6.26531746031746,4.819126984126984,3.8341269841269843,4.193809523809524,5.243174603174603,4.20547619047619,3.306031746031746,2.654126984126984,3.5686507936507934,5.108015873015873,53.598492063492074
1,125,5.405238095238095,5.340952380952381,6.012936507936508,5.086507936507936,4.25547619047619,4.172936507936508,5.142936507936508,4.052539682539683,3.3022222222222224,2.905952380952381,3.9623015873015874,5.19515873015873,54.83515873015873
1,127,5.541984126984127,5.343968253968254,6.147698412698412,5.108174603174604,4.498650793650794,4.244285714285715,5.211428571428572,4.075317460317461,3.4257936507936506,3.124206349206349,4.02079365079365,5.382777777777778,56.12507936507936
1,129,5.270555555555555,5.272619047619048,6.224126984126984,4.936825396825397,4.581190476190476,5.131507936507936,6.479365079365079,5.252222222222223,4.197380952380953,2.837063492063492,3.8800793650793652,5.405714285714286,59.468650793650795
1,131,4.887301587301588,5.316825396825397,5.980396825396825,4.622460317460318,4.092698412698413,4.316428571428571,5.168730158730159,4.361666666666666,3.4124603174603174,2.5896031746031745,3.5057936507936507,5.1554761904761905,53.409841269841266
1,133,5.495396825396825,5.32563492063492,6.117539682539682,5.166031746031746,4.595079365079365,4.353015873015873,5.098333333333334,4.022857142857143,3.4630952380952382,3.278968253968254,4.095,5.606031746031746,56.61698412698412
2,1,1.0198412698412698,0.9425396825396826,1.0334920634920635,0.6923015873015873,0.5111111111111111,0.42158730158730157,1.93,2.0792063492063493,1.2495238095238095,1.0187301587301587,0.7955555555555556,0.9519841269841269,12.645873015873017
2,3,1.0107936507936508,0.8996031746031746,0.7507142857142857,0.2970634920634921,0.21642857142857144,0.5007142857142857,3.2406349206349208,3.1202380952380953,1.4883333333333333,0.8138888888888889,0.6630158730158731,1.0038095238095237,14.005238095238095
2,5,1.2336507936507937,1.2042063492063493,1.2176190476190476,0.7732539682539683,0.5065873015873016,0.33746031746031746,1.694047619047619,2.003888888888889,1.1202380952380953,0.9028571428571428,0.8153968253968253,1.1047619047619048,12.913968253968253
2,7,2.215238095238095,2.0284920634920636,1.9232539682539682,0.8363492063492064,0.4666666666666667,0.3550793650793651,2.531111111111111,2.9975396825396827,1.6408730158730158,1.3163492063492064,1.4215873015873015,1.9601587301587302,19.692698412698416
2,9,1.2957936507936507,1.1856349206349206,1.090079365079365,0.44396825396825396,0.30412698412698413,0.4315873015873016,2.6176190476190477,2.6665873015873016,1.5104761904761905,0.9714285714285714,0.9040476190476191,1.251111111111111,14.672460317460319
2,11,1.3776190476190475,1.2015873015873015,1.1087301587301588,0.5407142857142857,0.40150793650793654,0.5538095238095239,2.8719047619047617,2.9395238095238096,1.7448412698412699,1.2186507936507938,0.9782539682539683,1.3573809523809524,16.29452380952381
2,12,0.6973015873015873,0.6873809523809524,0.5103968253968254,0.20746031746031746,0.06738095238095237,0.03357142857142857,0.6276984126984126,0.9942063492063492,0.44817460317460317,0.2972222222222222,0.30698412698412697,0.5926190476190476,5.470396825396826
2,13,1.0322222222222222,0.9594444444444444,0.8765873015873016,0.3024603174603175,0.1276984126984127,0.07119047619047619,1.0368253968253969,1.4092857142857143,0.7465079365079365,0.5109523809523809,0.6062698412698413,0.9534126984126984,8.632857142857143
2,15,1.145952380952381,1.1884126984126984,1.0454761904761904,0.5667460317460318,0.32880952380952383,0.1846031746031746,1.1365079365079365,1.4782539682539682,0.7161111111111111,0.6586507936507936,0.6345238095238095,0.886984126984127,9.971031746031745
2,17,0.9663492063492063,0.9229365079365079,0.9384126984126984,0.625,0.43444444444444447,0.31246031746031744,1.7077777777777778,1.9443650793650793,1.131904761904762,0.9392063492063492,0.745,0.8914285714285715,11.559285714285714
2,19,0.9691269841269842,0.9131746031746032,0.810952380952381,0.32,0.1569047619047619,0.22380952380952382,2.342619047619048,2.4764285714285714,1.1944444444444444,0.6483333333333333,0.658015873015873,1.0758730158730159,11.789682539682541
2,21,1.207142857142857,1.1288095238095237,1.0649206349206348,0.4196031746031746,0.21571428571428572,0.16793650793650794,1.7516666666666667,1.9888095238095238,1.0676190476190477,0.6662698412698412,0.8166666666666667,1.2486507936507936,11.743809523809524
2,23,1.2719047619047619,1.1761904761904762,0.9870634920634921,0.4166666666666667,0.22007936507936507,0.5334126984126984,4.428174603174603,3.978809523809524,1.8182539682539682,0.8851587301587301,0.7984126984126984,1.2864285714285715,17.800555555555555
2,25,1.6621428571428571,1.6545238095238095,1.5067460317460317,0.7641269841269841,0.3742857142857143,0.254047619047619,1.9785714285714286,2.4961904761904763,1.306984126984127,0.955952380952381,0.9928571428571429,1.4646031746031747,15.411031746031744
2,27,0.5926984126984127,0.5421428571428571,0.413015873015873,0.1334126984126984,0.03158730158730159,0.01515873015873016,0.5029365079365079,0.7774603174603174,0.396031746031746,0.26301587301587304,0.2392857142857143,0.4973015873015873,4.404047619047619
3,1,4.742460317460317,4.304206349206349,5.2965873015873015,5.063412698412699,4.855873015873016,3.6426984126984125,3.6483333333333334,3.24015873015873,3.0945238095238095,3.353015873015873,4.343015873015873,4.928650793650793,50.5129365079365
3,3,5.102539682539683,4.776190476190476,5.565555555555556,5.148333333333333,4.742698412698413,3.962698412698413,4.146190476190476,3.356746031746032,3.003015873015873,3.35031746031746,4.407301587301587,5.291190476190476,52.85277777777779
3,5,2.9044444444444446,2.857698412698413,4.101269841269842,4.528888888888889,5.016587301587301,4.221111111111111,3.4593650793650794,3.4274603174603175,3.397698412698413,3.20484126984127,3.6187301587301586,3.218809523809524,43.95690476190476
3,7,2.505714285714286,2.399920634920635,3.806904761904762,4.620952380952381,5.696746031746032,4.889920634920635,3.7325396825396826,3.7385714285714284,4.13936507936508,3.6201587301587304,3.348809523809524,2.6913492063492064,45.19095238095238
3,9,2.698095238095238,2.6853968253968254,3.9485714285714284,4.537301587301587,5.08047619047619,4.359047619047619,3.5833333333333335,3.4676984126984127,3.7023809523809526,3.3165873015873015,3.491031746031746,2.935238095238095,43.80515873015874
3,11,4.87936507936508,4.623174603174603,5.419920634920635,5.128015873015873,4.75936507936508,3.798095238095238,4.134444444444444,3.2624603174603175,3.093809523809524,3.4529365079365077,4.348730158730159,5.151984126984127,52.052301587301585
3,13,4.7536507936507935,4.4215873015873015,5.258412698412698,5.18,4.83484126984127,3.7864285714285715,4.026587301587302,3.273174603174603,3.2303968253968254,3.4893650793650792,4.392301587301588,5.091984126984127,51.738730158730164
3,15,2.6307936507936507,2.5665079365079366,3.8551587301587302,4.505238095238095,5.390555555555555,4.731984126984127,3.665952380952381,3.6248412698412698,3.8568253968253967,3.4076190476190478,3.506111111111111,2.8066666666666666,44.54825396825397
3,17,5.15563492063492,4.867936507936508,5.579603174603174,5.188095238095238,4.793809523809524,3.7983333333333333,3.9935714285714288,3.393253968253968,2.96515873015873,3.2623015873015873,4.407301587301587,5.403095238095238,52.80809523809524
3,19,4.314047619047619,4.0032539682539685,5.027857142857143,5.302301587301587,5.325396825396825,4.193095238095238,3.918253968253968,3.304920634920635,3.485952380952381,3.725079365079365,4.334365079365079,4.615793650793651,51.55031746031746
3,21,4.0377777777777775,3.577777777777778,4.748571428571428,4.7457142857142856,4.880873015873016,3.8686507936507937,3.7192063492063494,3.6326984126984128,3.386904761904762,3.146984126984127,4.116746031746032,4.023333333333333,47.885238095238094
3,23,3.987142857142857,3.641111111111111,4.937380952380952,4.973650793650794,5.344761904761905,3.961031746031746,3.7530952380952383,3.7950793650793653,3.6943650793650793,3.564047619047619,4.35031746031746,4.172301587301587,50.17428571428572
3,25,4.749603174603174,4.382936507936508,5.3549999999999995,5.237857142857143,4.967301587301587,3.6706349206349205,3.929920634920635,3.2884126984126985,3.1911111111111112,3.5307936507936506,4.427539682539683,5.032222222222222,51.763333333333335
3,27,4.600238095238095,4.270555555555555,4.911269841269841,5.068095238095238,4.890079365079365,3.896269841269841,4.1253174603174605,3.198015873015873,3.136904761904762,3.48515873015873,4.306904761904762,4.958253968253969,50.8470634920635
3,29,3.7417460317460316,3.5296031746031744,4.748650793650794,5.0072222222222225,5.45515873015873,3.9827777777777778,3.654920634920635,3.576904761904762,3.6776984126984127,3.5744444444444445,4.205873015873016,4.0212698412698415,49.17626984126984
3,31,4.275714285714286,3.867857142857143,4.971031746031746,4.864047619047619,4.858888888888889,3.6646031746031746,3.5411111111111113,3.493333333333333,3.348095238095238,3.2596825396825397,4.216031746031746,4.411984126984127,48.772380952380956
3,33,2.966666666666667,2.907380952380952,4.21,4.918174603174603,5.873412698412698,4.492539682539682,3.818174603174603,3.6584920634920635,4.077460317460318,3.935714285714286,3.7206349206349207,3.2723809523809524,47.851031746031744
3,35,4.623412698412698,4.18984126984127,5.291269841269841,5.174206349206349,4.81420634920635,3.771269841269841,3.6606349206349207,3.3396031746031745,3.04515873015873,3.261904761904762,4.324126984126984,4.829126984126984,50.32476190476191
3,37,4.511666666666667,4.127857142857143,5.131746031746031,5.118333333333333,4.981349206349206,3.853730158730159,3.5793650793650795,3.58,3.2254761904761904,3.3597619047619047,4.324126984126984,4.71547619047619,50.50888888888889
3,39,4.588968253968254,4.171984126984127,5.18984126984127,5.23515873015873,5.041031746031746,3.9654761904761906,3.9146825396825395,3.3042063492063494,3.3623809523809522,3.634920634920635,4.374365079365079,4.918095238095238,51.70111111111111
3,41,4.835952380952381,4.634444444444444,5.490793650793651,5.054920634920635,4.83484126984127,3.5826190476190476,3.92484126984127,3.2154761904761906,2.9956349206349207,3.211904761904762,4.362777777777778,5.22047619047619,51.36468253968254
3,43,4.897698412698412,4.704047619047619,5.605476190476191,5.091111111111111,4.818095238095238,3.761904761904762,4.096587301587301,3.3457142857142856,3.0626984126984125,3.402936507936508,4.341349206349206,5.246190476190476,52.37380952380953
3,45,4.051269841269841,3.694920634920635,4.858015873015873,5.153650793650794,5.507936507936508,3.896904761904762,3.6406349206349207,3.511031746031746,3.7383333333333333,3.5611904761904762,4.396746031746032,4.283333333333333,50.293968253968245
3,47,3.1323015873015874,3.1064285714285713,4.323492063492064,5.028968253968254,5.806111111111111,4.382777777777778,3.7693650793650795,3.5673809523809523,3.9795238095238097,3.904126984126984,3.833968253968254,3.4774603174603174,48.31190476190476
3,49,3.211031746031746,3.065,4.348809523809524,4.652222222222222,5.098253968253968,4.05484126984127,3.656111111111111,3.5865079365079366,3.517063492063492,3.210079365079365,3.8465873015873018,3.447857142857143,45.69436507936508
3,51,4.134761904761905,3.8978571428571427,5.0170634920634924,5.405317460317461,5.713015873015873,4.353968253968254,4.1125396825396825,3.501984126984127,3.642857142857143,3.787777777777778,4.423253968253968,4.459365079365079,52.4497619047619
3,53,4.537619047619048,4.18015873015873,5.236984126984127,5.328095238095238,5.255714285714285,3.9158730158730157,3.7881746031746033,3.264920634920635,3.3282539682539682,3.6594444444444445,4.423492063492064,4.8057936507936505,51.72452380952381
3,55,4.131904761904762,3.728809523809524,4.839206349206349,4.758412698412698,4.808333333333334,3.675634920634921,3.6789682539682538,3.4986507936507936,3.3412698412698414,3.1744444444444446,4.182619047619047,4.186190476190476,48.004444444444445
3,57,4.148253968253968,3.996746031746032,4.854365079365079,5.087698412698413,5.271825396825397,4.091984126984127,3.948015873015873,3.282857142857143,3.328015873015873,3.589206349206349,4.23079365079365,4.517142857142857,50.34690476190476
3,59,4.343650793650793,4.028650793650794,5.08484126984127,5.3851587301587305,5.420873015873016,4.249047619047619,4.04015873015873,3.355714285714286,3.5093650793650792,3.7476190476190476,4.448492063492063,4.6158730158730155,52.22944444444445
3,61,3.938095238095238,3.8242063492063494,4.936190476190476,5.316111111111111,5.766746031746032,4.29936507936508,4.033888888888889,3.435952380952381,3.7204761904761905,3.8653968253968256,4.257777777777778,4.371111111111111,51.76531746031746
3,63,3.983730158730159,3.6435714285714287,4.809206349206349,4.863492063492063,5.076587301587302,3.757857142857143,3.6795238095238094,3.6342857142857143,3.5630952380952383,3.3307142857142855,4.168571428571428,4.1037301587301585,48.61436507936508
3,65,3.4034126984126982,3.1906349206349205,4.465634920634921,4.667460317460318,5.042301587301587,3.9213492063492064,3.608888888888889,3.604206349206349,3.47484126984127,3.221031746031746,3.9477777777777776,3.612142857142857,46.15968253968254
3,67,4.232380952380953,3.7573809523809523,4.88031746031746,4.895634920634921,4.9730952380952385,3.722777777777778,3.4964285714285714,3.6256349206349205,3.464126984126984,3.3094444444444444,4.1715873015873015,4.283968253968254,48.81277777777778
3,69,4.655714285714286,4.222936507936508,5.288174603174603,5.253888888888889,5.17936507936508,3.605079365079365,3.6206349206349207,3.233730158730159,3.199603174603175,3.491111111111111,4.367539682539682,4.903412698412699,51.021190476190476
3,71,3.3795238095238096,3.3343650793650794,4.556111111111111,5.118095238095238,5.770079365079365,4.399047619047619,3.8728571428571428,3.7071428571428573,3.9185714285714286,3.91031746031746,4.038015873015873,3.6386507936507937,49.64277777777777
3,73,4.396984126984127,4.094444444444444,4.685238095238096,4.98952380952381,4.925793650793651,3.9129365079365077,3.9784126984126984,3.09484126984127,3.0934920634920635,3.4406349206349205,4.187539682539683,4.7023809523809526,49.502222222222215
3,75,3.930873015873016,3.525873015873016,4.710873015873016,4.753015873015873,4.901190476190476,3.727063492063492,3.5626190476190476,3.6526190476190474,3.4553968253968255,3.165952380952381,4.170793650793651,4.023333333333333,47.57960317460317
3,77,4.679444444444444,4.323015873015873,5.376746031746031,5.2877777777777775,4.901349206349206,3.7164285714285716,3.6362698412698413,3.222063492063492,3.1234920634920633,3.33515873015873,4.325952380952381,4.977936507936508,50.90563492063492
3,79,4.746507936507936,4.49515873015873,5.5384126984126985,5.138412698412698,4.99452380952381,3.6441269841269843,3.9855555555555555,3.3592857142857144,3.161825396825397,3.4123809523809525,4.35031746031746,5.145873015873016,51.97238095238095
3,81,3.723095238095238,3.774126984126984,4.612301587301587,4.96015873015873,5.345714285714286,4.005952380952381,3.7776984126984128,3.0221428571428572,3.2953174603174604,3.6113492063492063,4.04984126984127,4.1969047619047615,48.37460317460318
3,83,3.2514285714285713,3.2411904761904764,4.374761904761905,4.708253968253969,5.6853968253968254,4.1338888888888885,3.6935714285714285,3.483253968253968,3.5401587301587303,3.6161904761904764,3.769047619047619,3.6006349206349206,47.09777777777778
